SaleDate,ProductID,WarehouseID,UnitsSold,Revenue
2025-10-27,P137,W6,9,7182
2024-04-17,P136,W5,48,68400
2024-02-14,P144,W3,16,39712
2024-04-15,P191,W10,41,96801
2025-10-15,P132,W3,35,38185
2025-02-27,P162,W10,37,64121
2025-03-23,P124,W1,7,12621
2024-03-21,P169,W7,31,10726
2025-11-06,P166,W9,47,47564
2024-11-30,P199,W3,15,31470
2025-12-02,P153,W9,1,933
2024-01-20,P132,W8,14,29344
2024-06-21,P186,W3,24,29280
2024-01-24,P113,W1,2,3532
2024-10-16,P186,W2,39,76752
2025-09-08,P190,W1,17,17289
2025-02-17,P104,W5,7,14609
2024-02-01,P151,W7,46,4922
2024-03-28,P111,W7,23,41998
2025-05-18,P179,W8,18,18648
2025-01-30,P154,W3,9,20106
2024-08-11,P193,W4,49,24255
2025-07-26,P106,W1,24,22656
2024-09-17,P170,W4,15,29985
2025-06-06,P127,W3,18,8838
2024-07-12,P154,W5,17,21607
2025-01-22,P197,W7,22,40744
2025-02-17,P187,W8,35,42175
2025-06-09,P145,W1,46,8924
2024-09-23,P127,W4,47,83519
2025-08-08,P196,W4,31,6913
2024-08-05,P176,W8,16,20128
2025-01-10,P150,W1,17,17527
2024-06-09,P182,W8,17,34034
2025-11-17,P179,W5,31,77407
2025-06-06,P152,W9,6,852
2025-11-07,P194,W9,45,32985
2025-03-22,P158,W2,13,26312
2025-03-03,P125,W6,12,23976
2024-09-13,P111,W3,1,369
2025-03-17,P148,W2,13,23387
2025-06-14,P176,W9,39,26598
2025-04-25,P126,W7,40,59760
2024-02-13,P197,W6,16,27168
2025-07-04,P188,W4,18,3348
2024-11-19,P147,W9,21,8568
2025-12-07,P141,W1,6,8046
2025-04-05,P174,W2,49,67816
2024-05-08,P160,W5,39,23283
2025-05-16,P116,W2,42,53046
2025-05-07,P153,W10,34,28186
2025-04-17,P125,W4,24,3264
2024-12-15,P174,W10,48,57168
2025-09-28,P148,W9,21,24255
2025-07-08,P194,W1,11,11154
2025-11-09,P105,W5,11,8800
2025-08-06,P197,W7,18,42930
2024-09-14,P153,W3,11,23562
2024-04-29,P110,W8,21,35847
2024-07-29,P165,W4,15,11655
2024-09-24,P137,W8,28,62160
2025-07-02,P117,W8,32,24608
2024-03-24,P145,W5,47,108946
2025-06-29,P123,W9,23,49105
2024-01-22,P158,W8,34,48246
2025-06-27,P136,W5,25,37450
2025-07-17,P101,W7,21,18732
2025-06-20,P140,W1,42,44016
2025-08-20,P102,W8,47,22325
2025-08-09,P198,W5,44,12804
2025-12-01,P113,W9,11,2299
2025-12-08,P107,W8,45,102690
2024-12-08,P157,W2,16,28384
2024-10-22,P199,W2,12,10752
2024-06-27,P160,W4,43,48160
2024-10-07,P136,W9,12,8568
2024-09-19,P148,W10,25,29175
2025-02-25,P173,W8,16,36128
2025-10-27,P142,W2,31,61628
2024-05-07,P116,W1,33,8448
2025-05-02,P195,W6,7,2387
2025-04-15,P100,W7,22,2838
2025-09-16,P151,W3,38,12540
2025-03-04,P197,W1,23,13271
2025-01-08,P184,W6,19,19608
2024-05-31,P110,W7,22,24200
2025-02-06,P122,W9,20,5660
2025-01-17,P191,W2,49,73941
2024-09-20,P120,W9,24,52488
2024-03-18,P198,W7,31,17887
2025-02-11,P154,W2,37,56684
2025-12-22,P139,W4,41,73923
2025-04-10,P135,W1,2,4478
2025-10-09,P179,W3,14,21784
2025-07-05,P107,W8,9,15336
2025-04-10,P181,W8,43,81313
2024-01-12,P189,W4,5,6230
2024-02-11,P169,W7,26,50544
2025-02-23,P141,W10,33,31185
2024-07-28,P123,W4,13,6331
2025-01-28,P173,W5,10,3310
2024-06-02,P158,W1,7,1631
2025-04-08,P173,W4,14,13510
2025-01-19,P164,W8,20,5820
2025-07-04,P109,W3,2,4920
2024-06-21,P152,W5,49,78645
2024-08-12,P187,W10,33,17787
2025-09-16,P190,W4,47,44509
2024-12-10,P126,W10,40,80080
2025-01-25,P176,W7,4,7788
2025-05-29,P131,W1,38,46056
2024-11-12,P193,W7,16,36896
2024-06-08,P122,W5,30,17460
2025-03-09,P144,W8,11,14795
2024-09-08,P137,W2,18,5796
2024-09-11,P132,W4,9,2412
2024-07-01,P127,W4,2,1932
2025-10-08,P149,W6,1,691
2025-03-13,P156,W7,21,27237
2024-12-17,P197,W2,11,10197
2024-01-28,P176,W10,6,7386
2024-08-23,P143,W7,15,31680
2024-05-19,P103,W4,12,2340
2025-12-25,P128,W4,13,28496
2025-01-17,P193,W7,19,19969
2024-11-25,P188,W10,5,9615
2025-10-31,P130,W1,45,54045
2025-12-18,P116,W6,37,91057
2024-02-15,P158,W5,30,8670
2025-04-10,P102,W1,13,11804
2024-06-29,P106,W10,2,2330
2024-01-01,P114,W3,5,6100
2025-09-18,P167,W7,25,9525
2025-05-17,P116,W9,11,22385
2025-03-28,P140,W3,15,4875
2025-12-17,P127,W7,2,4758
2025-02-26,P157,W3,17,4267
2024-01-11,P133,W3,37,72372
2024-06-14,P182,W5,3,7059
2024-07-09,P152,W4,36,25596
2024-01-17,P118,W5,45,16020
2025-04-04,P118,W1,39,56238
2024-02-08,P138,W7,11,1133
2025-06-03,P178,W7,2,2046
2025-08-23,P122,W10,36,33408
2024-07-01,P106,W9,31,45973
2025-04-29,P145,W7,43,50955
2025-02-01,P143,W7,44,102080
2024-12-31,P196,W8,33,44550
2024-06-03,P187,W7,11,5742
2025-09-07,P151,W4,15,26445
2024-11-26,P167,W4,6,3612
2024-09-05,P173,W9,23,10373
2024-08-01,P193,W6,33,62832
2025-07-31,P151,W5,11,14652
2025-08-28,P138,W5,31,20398
2024-04-26,P161,W8,4,4340
2024-09-01,P107,W8,21,31374
2025-12-06,P178,W9,9,5094
2024-03-30,P141,W7,19,26790
2024-07-29,P192,W6,1,1080
2024-03-24,P100,W10,42,72576
2024-11-09,P148,W8,9,4932
2025-09-23,P184,W9,1,2058
2024-11-17,P194,W10,35,64855
2025-06-24,P130,W10,19,7961
2024-05-18,P134,W10,30,16890
2024-11-24,P112,W9,47,96209
2025-03-04,P161,W6,33,38775
2024-04-24,P128,W4,40,15200
2025-02-06,P192,W3,42,69090
2024-01-19,P116,W1,15,31590
2025-05-02,P159,W4,25,54500
2024-10-20,P171,W9,17,3553
2024-04-01,P177,W2,33,68706
2024-01-02,P151,W8,1,1752
2025-04-10,P141,W10,49,61054
2024-02-05,P144,W9,31,37696
2025-06-10,P117,W4,49,20580
2024-06-10,P140,W1,36,7056
2025-06-06,P155,W4,7,3374
2024-04-07,P112,W7,15,12045
2024-02-20,P134,W6,6,10662
2024-02-20,P108,W1,21,14553
2025-03-11,P166,W8,34,76636
2024-04-20,P147,W2,46,14122
2024-03-08,P170,W3,33,21318
2024-09-25,P176,W3,14,13874
2025-08-12,P182,W8,48,92112
2024-02-11,P116,W1,35,60095
2025-06-10,P146,W8,25,10100
2024-08-25,P193,W2,8,10752
2025-12-13,P117,W10,27,39474
2024-10-29,P120,W4,48,45216
2025-10-09,P105,W4,25,24725
2025-05-03,P171,W5,20,36240
2025-08-18,P141,W2,28,42056
2024-09-08,P185,W5,39,17901
2025-02-27,P117,W2,41,82287
2025-08-06,P118,W2,21,35763
2025-10-15,P192,W4,40,48240
2024-04-29,P113,W8,5,655
2024-10-19,P186,W6,9,3762
2025-08-24,P176,W3,15,16890
2025-01-17,P200,W8,5,10910
2025-12-28,P124,W8,12,11196
2025-11-13,P187,W1,21,42252
2024-06-15,P143,W10,31,44082
2025-07-19,P154,W4,18,23886
2024-06-13,P174,W2,21,42273
2025-09-29,P200,W7,44,101684
2024-11-12,P103,W1,48,15648
2024-03-25,P120,W5,30,33030
2025-05-15,P199,W2,11,6798
2025-12-28,P146,W8,45,94815
2025-06-14,P147,W10,14,7140
2025-01-10,P162,W1,39,33033
2025-07-29,P195,W4,40,44120
2024-06-28,P102,W2,7,6650
2025-04-25,P161,W9,34,56712
2025-04-14,P136,W7,40,96400
2024-10-26,P150,W2,45,73800
2024-07-19,P123,W8,15,34170
2025-09-07,P189,W3,18,41256
2025-08-26,P160,W2,12,2652
2024-07-29,P140,W1,34,52564
2025-11-30,P173,W2,36,42084
2025-10-11,P182,W1,35,73220
2025-08-27,P101,W5,1,1309
2025-02-05,P152,W9,30,4710
2024-07-18,P104,W6,26,6708
2025-06-03,P164,W6,1,1212
2025-07-08,P155,W9,46,40204
2025-04-17,P195,W5,36,28116
2025-01-21,P190,W4,29,65917
2025-11-26,P191,W1,37,87653
2025-06-13,P107,W6,25,5050
2024-06-25,P198,W10,17,33014
2025-10-21,P180,W7,34,12342
2024-10-17,P105,W8,9,14346
2024-11-07,P144,W4,10,12600
2024-07-29,P168,W5,34,82008
2024-08-07,P172,W4,35,45185
2024-07-19,P176,W1,30,66000
2025-02-13,P123,W9,43,93310
2024-11-19,P170,W4,14,27286
2025-01-20,P166,W1,11,22143
2024-11-20,P151,W8,28,65548
2025-02-25,P135,W2,12,13020
2025-11-04,P159,W5,8,7144
2025-11-03,P132,W4,18,38340
2025-09-05,P184,W5,37,11322
2025-11-13,P168,W8,18,33768
2025-07-28,P200,W3,46,102488
2024-07-03,P121,W3,38,86678
2024-01-29,P158,W9,13,18720
2025-11-30,P124,W6,48,62304
2025-05-04,P183,W10,47,18424
2024-09-01,P178,W1,45,39150
2025-06-23,P128,W5,10,6840
2025-07-15,P154,W7,22,31372
2025-08-26,P130,W3,12,22224
2024-12-15,P111,W6,40,29480
2025-12-24,P110,W1,34,21420
2025-06-02,P120,W4,28,30800
2024-08-27,P132,W1,44,104192
2024-07-20,P169,W8,16,23328
2025-02-15,P133,W6,40,62760
2024-01-18,P112,W9,26,62530
2024-05-30,P193,W1,30,74550
2024-03-16,P141,W4,39,96837
2024-06-13,P109,W2,43,100448
2024-12-05,P111,W1,26,47502
2025-08-23,P183,W7,7,5096
2024-09-13,P161,W3,6,5382
2025-11-01,P112,W5,26,8658
2024-10-27,P182,W7,13,16718
2024-03-05,P141,W5,15,22755
2024-12-23,P121,W4,42,68754
2025-07-16,P116,W10,46,95818
2024-04-30,P165,W7,44,51568
2024-10-27,P196,W9,12,24720
2025-09-04,P181,W10,31,38564
2025-04-28,P135,W5,48,96192
2024-05-30,P198,W5,39,16185
2024-11-18,P131,W9,49,19208
2024-08-16,P145,W3,31,68386
2024-09-30,P139,W2,13,18772
2025-10-28,P131,W8,8,19680
2024-06-02,P166,W2,4,4372
2025-09-20,P143,W8,35,73150
2025-01-08,P169,W4,41,92865
2025-10-02,P103,W8,40,32360
2024-03-17,P140,W6,8,17192
2025-01-08,P181,W4,3,1584
2024-05-28,P179,W4,14,22288
2025-10-24,P137,W5,28,40320
2024-01-16,P175,W3,16,38352
2025-01-14,P167,W1,49,14700
2025-02-19,P126,W2,46,93334
2025-10-03,P175,W9,35,41370
2024-03-03,P130,W7,36,8424
2024-10-24,P120,W1,7,5768
2024-07-04,P130,W2,15,33420
2025-05-11,P106,W4,28,45136
2024-04-28,P160,W3,46,21022
2025-10-17,P154,W10,48,12960
2024-08-02,P184,W9,4,1220
2024-01-16,P110,W2,3,3000
2025-07-31,P109,W4,28,27188
2024-09-29,P103,W4,7,11445
2025-12-08,P130,W2,10,5170
2024-06-05,P115,W10,15,29160
2024-07-07,P125,W6,20,31880
2025-12-24,P123,W5,22,23716
2025-08-01,P178,W5,47,108805
2025-01-14,P112,W9,48,63120
2024-09-14,P173,W1,14,7126
2025-06-27,P179,W4,38,61104
2025-02-07,P112,W5,3,4812
2024-04-14,P104,W9,1,1926
2024-05-29,P170,W8,36,39276
2024-10-22,P170,W1,39,28860
2024-09-28,P167,W8,23,44850
2025-04-06,P147,W6,29,40629
2024-12-19,P148,W4,27,4104
2025-08-28,P179,W6,48,104832
2025-08-30,P126,W10,5,7080
2024-01-07,P153,W9,13,3926
2025-03-01,P139,W10,38,82878
2024-01-24,P109,W10,19,23465
2024-06-01,P126,W6,27,46629
2024-10-03,P153,W7,13,23491
2024-06-22,P108,W2,11,26730
2024-11-26,P145,W10,14,10290
2025-01-14,P180,W9,30,9180
2024-06-21,P148,W2,47,85399
2024-02-15,P153,W6,32,41696
2024-12-12,P118,W9,30,10590
2024-05-02,P101,W2,16,34896
2024-04-15,P129,W3,27,54810
2025-03-01,P182,W4,33,3432
2024-03-10,P183,W7,2,2282
2024-09-13,P117,W7,22,41206
2025-06-02,P179,W2,42,73080
